code,nameHeb,pronaunce,district,shire,naturalArea,monicipal,metro,religion,population,jewsAndOthers,jews,arabs,estbYear,type,ITM,altitude,orgazinationRelated,plansComit,policeArea,year,nameEng,localCuncil,name,lat,long
7700,עפולה,AFULA,2,23,234.0,0.0,,1.0,51737.0,51223.0,46291.0,514.0,1925,150,,2286172472.0,54.0,215.0,10004394.0,2018,Afula,213.0,Afula,32.61049310000001,35.287921999999995
3617,עפרה,OFRA,7,74,,73.0,445.0,1.0,3039.0,3039.0,3033.0,,1975,190,,2249765114.0,767.0,711.0,10003299.0,2018,Ofra,,Ofra,31.955101000000003,35.260324
3778,עץ אפרים,EZ EFRAYIM,7,73,,72.0,145.0,1.0,2292.0,2292.0,2226.0,,1985,190,,2046166960.0,148.0,710.0,10003262.0,2018,Ez Efrayim,,Ez Efrayim,32.119403000000005,35.046367
917,עצמון שגב,ATSMON SEGEV,2,24,241.0,56.0,241.0,1.0,1120.0,1115.0,1105.0,5.0,1953,370,13.0,2239175235.0,267.0,205.0,10004513.0,2018,Atsmon Segev,210.0,Atsmon Segev,32.865802,35.252334999999995
531,עראבה,ARRABE,2,24,241.0,0.0,,2.0,25369.0,41.0,,25328.0,,260,,2319775077.0,180.0,262.0,10004513.0,2018,Arrabe,,Arrabe,32.853705,35.337167
1246,עראמשה*,ARAMSHA,2,24,244.0,4.0,,2.0,1662.0,,,1662.0,,450,,2214477704.0,320.0,201.0,10004302.0,2018,Aramsha,212.0,Aramsha,33.088834000000006,35.228839
1335,ערב אל נעים,ARAB AL NAIM,2,24,241.0,56.0,241.0,2.0,788.0,,,788.0,,450,,2274875480.0,249.0,205.0,10004513.0,2018,Arab Al Naim,210.0,Arab Al Naim,32.888073,35.290128
2560,ערד,ARAD,6,62,623.0,0.0,,1.0,26451.0,25632.0,21427.0,819.0,1961,160,,2203657414.0,-32.0,610.0,10001911.0,2018,Arad,610.0,Arad,31.261446999999997,35.214862
593,ערוגות,ARUGOT,6,61,611.0,33.0,143.0,1.0,1164.0,1164.0,1133.0,,1949,310,1.0,1785162692.0,60.0,616.0,10001821.0,2018,Arugot,420.0,Arugot,31.732798,34.77624
637,ערערה,AR'ARA,3,32,323.0,99.0,,2.0,24904.0,44.0,13.0,24860.0,,260,,2086871174.0,90.0,354.0,10004233.0,2018,Ar'ara,,Ar'ara,32.496323,35.097291999999996
1192,ערערה-בנגב,AR'ARA-BANEGEV,6,62,623.0,99.0,,2.0,17640.0,7.0,1.0,17633.0,,270,,2021956302.0,410.0,652.0,15003711.0,2018,Ar'ara-BaNegev,610.0,Ar'ara-BaNegev,31.160927,35.019757
591,עשרת,ASERET,4,44,441.0,32.0,143.0,1.0,998.0,998.0,986.0,,1954,350,,1761763696.0,49.0,456.0,15002488.0,2018,Aseret,,Aseret,31.824913000000002,34.747459
53,עתלית,ATLIT,3,32,321.0,15.0,223.0,1.0,8047.0,7977.0,7752.0,70.0,1904,180,,1948973295.0,4.0,303.0,10004710.0,2018,Atlit,,Atlit,32.690875,34.942914
3748,עתניאל,OTNI'EL,7,77,,78.0,,1.0,1037.0,1037.0,1035.0,,1983,370,11.0,2027959416.0,677.0,715.0,15003512.0,2018,Otni'el,,Otni'el,31.438812,35.028163
1151,פארן,PARAN,6,62,625.0,54.0,,1.0,481.0,478.0,462.0,3.0,1972,310,1.0,2146947481.0,99.0,657.0,10001918.0,2018,Paran,610.0,Paran,30.362646,35.155149
3768,פדואל,PEDU'EL,7,73,,72.0,145.0,1.0,1910.0,1910.0,1908.0,,1984,370,2.0,2050866319.0,328.0,710.0,10003262.0,2018,Pedu'el,,Pedu'el,32.062478999999996,35.052619
750,פדויים,PEDUYIM,6,62,622.0,42.0,344.0,1.0,497.0,497.0,486.0,,1950,310,1.0,1629858183.0,110.0,651.0,10001893.0,2018,Peduyim,620.0,Peduyim,31.326275,34.612069
838,פדיה,PEDAYA,4,43,432.0,30.0,143.0,1.0,818.0,818.0,816.0,,1951,310,1.0,1889964061.0,89.0,426.0,10002228.0,2018,Pedaya,,Pedaya,31.857768,34.883774
537,פוריידיס,FUREIDIS,3,32,321.0,99.0,,2.0,13085.0,16.0,7.0,13069.0,,270,,1957972265.0,10.0,353.0,10004333.0,2018,Fureidis,,Fureidis,32.597351,34.951899
1104,פורייה - כפר עבודה,PORIYYA-KEFAR AVODA,2,22,221.0,6.0,,1.0,375.0,375.0,359.0,,1949,350,,2515473616.0,-12.0,214.0,10004552.0,2018,Poriyya-Kefar Avoda,214.0,Poriyya-Kefar Avoda,32.719846000000004,35.545563
1105,פורייה - נווה עובד,PORIYYA-NEWE OVED,2,22,221.0,6.0,,1.0,1202.0,1189.0,1127.0,13.0,1949,350,,2506573889.0,104.0,214.0,10004552.0,2018,Poriyya-Newe Oved,214.0,Poriyya-Newe Oved,32.743763,35.538109999999996
1313,פורייה עילית,PORIYYA ILLIT,2,22,221.0,6.0,,1.0,1117.0,1070.0,960.0,47.0,1955,350,,2515473737.0,73.0,214.0,10004552.0,2018,Poriyya Illit,214.0,Poriyya Illit,32.732735999999996,35.546162
767,פורת,PORAT,4,41,411.0,18.0,141.0,1.0,1256.0,1256.0,1248.0,,1950,310,2.0,1955168698.0,44.0,412.0,15000060.0,2018,Porat,,Porat,32.277081,34.948816
749,פטיש,PATTISH,6,62,622.0,42.0,344.0,1.0,909.0,909.0,904.0,,1950,310,1.0,1581058190.0,85.0,651.0,10001893.0,2018,Pattish,620.0,Pattish,31.327828999999998,34.559981
1185,פלך,PELEKH,2,24,243.0,56.0,,1.0,139.0,139.0,134.0,,1980,330,15.0,2221775987.0,484.0,205.0,15002358.0,2018,Pelekh,210.0,Pelekh,32.93367,35.23361
597,פלמחים,PALMAHIM,4,44,442.0,27.0,143.0,1.0,659.0,659.0,638.0,,1949,330,15.0,1723664904.0,3.0,456.0,15002488.0,2018,Palmahim,,Palmahim,31.932705,34.706874
3723,פני חבר,PENE HEVER,7,77,,78.0,,1.0,586.0,586.0,586.0,,1982,370,11.0,2157559933.0,756.0,715.0,15003512.0,2018,Pene Hever,,Pene Hever,31.487074,35.1651
3659,פסגות,PESAGOT,7,74,,73.0,445.0,1.0,1903.0,1903.0,1903.0,,1981,370,11.0,2213864510.0,762.0,711.0,10003299.0,2018,Pesagot,,Pesagot,31.899984000000003,35.223923
535,פסוטה,FASSUTA,2,24,244.0,99.0,,2.0,3149.0,7.0,,3142.0,,290,,2292977259.0,438.0,258.0,10004484.0,2018,Fassuta,212.0,Fassuta,33.04782,35.308827
2059,"פעמי תש""ז",PA'AME TASHAZ,6,62,621.0,42.0,,1.0,558.0,558.0,556.0,,1953,310,1.0,1708459426.0,169.0,651.0,10001930.0,2018,Pa'ame Tashaz,620.0,Pa'ame Tashaz,31.437966999999997,34.692875
3615,פצאל,PEZA'EL,7,75,,75.0,,1.0,283.0,283.0,283.0,,1975,310,1.0,2419266123.0,-252.0,712.0,10003262.0,2018,Peza'el,,Peza'el,32.043492,35.443753
536,פקיעין (בוקייעה),PEQI'IN (BUQEI'A),2,24,243.0,99.0,,2.0,5815.0,1.0,,5814.0,,280,,2313676484.0,469.0,258.0,10004484.0,2018,Peqi'in (Buqei'a),,Peqi'in (Buqei'a),32.976209000000004,35.335794
281,פקיעין חדשה,PEQI'IN HADASHA,2,24,243.0,52.0,,1.0,547.0,520.0,511.0,27.0,1955,310,19.0,2305376539.0,500.0,255.0,10004484.0,2018,Peqi'in Hadasha,212.0,Peqi'in Hadasha,32.982195000000004,35.323408
7800,פרדס חנה-כרכור,PARDES HANNA-KARKUR,3,32,324.0,99.0,,1.0,42083.0,42035.0,40787.0,48.0,1913,160,,1979570875.0,19.0,308.0,10004261.0,2018,Pardes Hanna-Karkur,,Pardes Hanna-Karkur,32.4728028,34.9742001
171,פרדסייה,PARDESIYYA,4,41,411.0,99.0,141.0,1.0,5830.0,5828.0,5763.0,2.0,1942,180,,1917869028.0,49.0,457.0,15000060.0,2018,Pardesiyya,,Pardesiyya,32.305011,34.911731
599,פרוד,PAROD,2,21,212.0,2.0,,1.0,566.0,565.0,549.0,1.0,1949,330,15.0,2407675967.0,372.0,209.0,10004528.0,2018,Parod,211.0,Parod,32.933066,35.434318
2053,פרזון,PERAZON,2,23,234.0,8.0,,1.0,326.0,326.0,323.0,,1953,310,1.0,2294471684.0,71.0,204.0,10004394.0,2018,Perazon,213.0,Perazon,32.545456,35.311114
1231,פרי גן,PERI GAN,6,62,622.0,38.0,,1.0,242.0,242.0,241.0,,1981,310,6.0,1385557032.0,88.0,651.0,10001893.0,2018,Peri Gan,620.0,Peri Gan,31.222015000000003,34.355936
7900,פתח תקווה,PETAH TIQWA,4,42,422.0,0.0,132.0,1.0,244275.0,243936.0,224209.0,339.0,1878,130,,1894266579.0,10.0,410.0,10002116.0,2018,Petah Tiqwa,,Petah Tiqwa,32.084041,34.887762
839,פתחיה,PETAHYA,4,43,432.0,30.0,143.0,1.0,839.0,839.0,833.0,,1951,310,6.0,1892964165.0,89.0,426.0,10002228.0,2018,Petahya,,Petahya,31.866957,34.88687
413,צאלים,ZE'ELIM,6,62,622.0,38.0,,1.0,464.0,464.0,424.0,,1947,330,15.0,1555756821.0,140.0,651.0,10001893.0,2018,Ze'elim,620.0,Ze'elim,31.203909000000003,34.533359000000004
1180,צביה,ZVIYYA,2,24,242.0,56.0,,1.0,327.0,327.0,322.0,,1979,370,19.0,2313575499.0,226.0,205.0,10004513.0,2018,Zviyya,210.0,Zviyya,32.8894,35.3314
1213,צבעון,ZIV'ON,2,24,244.0,1.0,,1.0,245.0,245.0,222.0,,1980,330,15.0,2392477007.0,731.0,253.0,10004528.0,2018,Ziv'on,211.0,Ziv'on,33.026363,35.416723
465,צובה,ZOVA,1,11,111.0,26.0,444.0,1.0,636.0,636.0,614.0,,1948,330,15.0,2114063231.0,694.0,151.0,15000597.0,2018,Zova,,Zova,31.784352000000002,35.117952
1136,צוחר,ZOHAR,6,62,622.0,38.0,,1.0,454.0,453.0,432.0,1.0,1973,350,,1452657190.0,130.0,651.0,10001893.0,2018,Zohar,620.0,Zohar,31.595592,34.692362
1111,צופייה,ZOFIYYA,4,44,441.0,29.0,143.0,,,,,,,510,,1753964049.0,31.0,456.0,15002488.0,2018,Zofiyya,420.0,Zofiyya,,
3791,צופים,ZUFIM,7,73,,72.0,145.0,1.0,2369.0,2358.0,2292.0,11.0,1989,190,,2010167832.0,126.0,710.0,10003262.0,2018,Zufim,,Zufim,32.197318,35.008912
198,צופית,ZOFIT,4,42,421.0,20.0,141.0,1.0,1271.0,1271.0,1255.0,,1933,310,1.0,1926967776.0,50.0,417.0,10002133.0,2018,Zofit,,Zofit,32.19488,34.920085
1150,צופר,ZOFAR,6,62,625.0,54.0,,1.0,440.0,439.0,427.0,1.0,1970,310,1.0,2171749669.0,-16.0,657.0,10001918.0,2018,Zofar,610.0,Zofar,30.559394,35.181474
1102,צוקי ים,ZUQI YAM,4,41,411.0,16.0,141.0,1.0,264.0,264.0,264.0,,1956,350,,1869369644.0,26.0,409.0,10002089.0,2018,Zuqi Yam,,Zuqi Yam,32.360122,34.858542
1262,צוקים,ZUQIM,6,62,625.0,54.0,,1.0,323.0,323.0,314.0,,1983,370,,2157948903.0,28.0,657.0,10001918.0,2018,Zuqim,610.0,Zuqim,30.491551,35.165442999999996
1113,צור הדסה,ZUR HADASSA,1,11,111.0,26.0,444.0,1.0,9583.0,9561.0,9068.0,22.0,1960,180,,2091262495.0,657.0,151.0,15000597.0,2018,Zur Hadassa,,Zur Hadassa,31.719374,35.096958
1345,צור יצחק,ZUR YIZHAQ,4,42,421.0,20.0,141.0,1.0,6044.0,6031.0,5836.0,13.0,2007,180,,2001068308.0,81.0,417.0,10002155.0,2018,Zur Yizhaq,,Zur Yizhaq,32.241478,34.997997999999995
276,צור משה,ZUR MOSHE,4,41,411.0,18.0,141.0,1.0,3343.0,3336.0,3293.0,7.0,1937,190,,1920868938.0,40.0,412.0,15000060.0,2018,Zur Moshe,,Zur Moshe,32.298911,34.913117
1148,צור נתן,ZUR NATAN,4,42,421.0,20.0,141.0,1.0,318.0,318.0,315.0,,1970,320,9.0,2014368303.0,160.0,417.0,10002155.0,2018,Zur Natan,,Zur Natan,32.239672999999996,35.01402
774,צוריאל,ZURI'EL,2,24,243.0,52.0,,1.0,335.0,332.0,327.0,3.0,1950,310,1.0,2296776797.0,597.0,255.0,10004484.0,2018,Zuri'el,212.0,Zuri'el,33.006488,35.31479
1221,צורית,ZURIT,2,24,242.0,56.0,241.0,1.0,907.0,906.0,888.0,1.0,1981,370,9.0,2239675642.0,257.0,205.0,10004465.0,2018,Zurit,210.0,Zurit,33.098985,35.288522
613,ציפורי,ZIPPORI,2,23,237.0,9.0,,1.0,970.0,851.0,835.0,119.0,1949,310,1.0,2263973898.0,181.0,254.0,15002369.0,2018,Zippori,213.0,Zippori,32.7508232,35.2845292
796,צלפון,ZELAFON,1,11,112.0,26.0,,1.0,1016.0,1016.0,1010.0,,1950,310,1.0,1935863467.0,142.0,151.0,15000597.0,2018,Zelafon,,Zelafon,31.805599,34.931796999999996
636,צנדלה,SANDALA,2,23,232.0,8.0,,2.0,1609.0,1.0,1.0,1608.0,,450,,2306371428.0,90.0,204.0,10004394.0,2018,Sandala,213.0,Sandala,32.522449,35.32442
594,צפרייה,ZAFRIYYA,4,43,432.0,40.0,133.0,1.0,956.0,956.0,956.0,,1949,310,2.0,1865065672.0,26.0,425.0,10002207.0,2018,Zafriyya,,Zafriyya,32.004315000000005,34.854664
1079,צפרירים,ZAFRIRIM,1,11,112.0,26.0,444.0,1.0,392.0,392.0,385.0,,1958,310,1.0,1947461865.0,307.0,151.0,15000597.0,2018,Zafririm,,Zafririm,31.659618,34.944326000000004
8000,צפת,ZEFAT,2,21,212.0,0.0,,1.0,35715.0,34895.0,32971.0,820.0,ותיק,160,,2475776332.0,176.0,216.0,10004528.0,2018,Zefat,211.0,Zefat,32.964648,35.495996999999996
612,צרופה,ZERUFA,3,32,321.0,15.0,243.0,1.0,1106.0,1105.0,1084.0,1.0,1949,310,1.0,1954072827.0,15.0,303.0,10004333.0,2018,Zerufa,,Zerufa,32.647822,34.946455
567,צרעה,ZOR'A,1,11,112.0,26.0,444.0,1.0,919.0,919.0,903.0,,1948,330,15.0,1971663005.0,180.0,151.0,15000597.0,2018,Zor'a,,Zor'a,31.762653000000004,34.966931
1234,קבועה (שבט),QABBO'A,6,62,623.0,,,3.0,,,,,,460,,2160057200.0,0.0,699.0,10001911.0,2018,Kabbu'a,,Kabbu'a,,
334,קבוצת יבנה,QEVUZAT YAVNE,4,44,441.0,29.0,143.0,1.0,976.0,976.0,976.0,,1941,330,3.0,1735563595.0,40.0,456.0,10001821.0,2018,Qevuzat Yavne,420.0,Qevuzat Yavne,31.813987,34.719103000000004
3557,קדומים,QEDUMIM,7,73,,99.0,145.0,1.0,4596.0,4596.0,4576.0,,1977,190,,2152868054.0,345.0,710.0,10003262.0,2018,Qedumim,,Qedumim,32.21239,35.157388
195,קדימה-צורן,QADIMA-ZORAN,4,41,411.0,99.0,141.0,1.0,22490.0,22466.0,22056.0,24.0,1933,160,,1926468743.0,30.0,457.0,15000060.0,2018,Qadima- Zoran,410.0,Qadima- Zoran,32.277644,34.919297
392,קדמה,QEDMA,6,61,611.0,35.0,,,,,,,,510,,1787462323.0,98.0,632.0,10001821.0,2018,Qedma,420.0,Qedma,31.7004225,34.7748136
4025,קדמת צבי,QIDMAT ZEVI,2,29,293.0,71.0,,1.0,452.0,452.0,429.0,,1985,310,7.0,2655777064.0,447.0,219.0,10004579.0,2018,Qidmat Zevi,211.0,Qidmat Zevi,33.029485,35.697744
3781,קדר,QEDAR,7,76,,76.0,445.0,1.0,1565.0,1565.0,1548.0,,1985,370,9.0,2294162889.0,410.0,714.0,10003314.0,2018,Qedar,,Qedar,31.754384,35.310732
615,קדרון,QIDRON,4,44,441.0,28.0,143.0,1.0,1619.0,1619.0,1602.0,,1949,310,1.0,1807863592.0,39.0,456.0,15002488.0,2018,Qidron,420.0,Qidron,31.814141999999997,34.795548
1211,קדרים,QADDARIM,2,21,214.0,1.0,,1.0,252.0,252.0,250.0,,1980,330,15.0,2447075593.0,53.0,253.0,10004552.0,2018,Qaddarim,211.0,Qaddarim,32.898886,35.471565000000005
964,קודייראת א-צאנע (שבט),QUDEIRAT AS-SANI,6,62,623.0,,,3.0,,,,,,460,,2110057800.0,,699.0,10001937.0,2018,Kudayrat as-Sani',,Kudayrat as-Sani',,
972,קוואעין (שבט),QAWA'IN,6,62,623.0,,,3.0,,,,,,460,,2020058100.0,,699.0,10001937.0,2018,Kawa'in,,Kawa'in,,
766,קוממיות,QOMEMIYYUT,6,61,611.0,34.0,,1.0,542.0,542.0,542.0,,1950,310,19.0,1745361889.0,60.0,631.0,10001813.0,2018,Qomemiyyut,,Qomemiyyut,31.662583,34.7293
1179,קורנית,QORANIT,2,24,241.0,56.0,241.0,1.0,925.0,925.0,916.0,,1982,370,10.0,2239274992.0,381.0,205.0,10004513.0,2018,Qoranit,210.0,Qoranit,32.131924,34.990809999999996
1052,קטורה,QETURA,6,62,625.0,53.0,,1.0,470.0,469.0,429.0,1.0,1970,330,15.0,2056243123.0,105.0,608.0,10001955.0,2018,Qetura,,Qetura,29.970887,35.061355
1167,קיסריה,QESARYYA,3,32,324.0,15.0,,1.0,5170.0,5149.0,4984.0,21.0,1977,180,,1916171254.0,5.0,303.0,10004261.0,2018,Qesaryya,,Qesaryya,32.519016,34.904544
414,קלחים,QELAHIM,6,62,621.0,42.0,,1.0,631.0,630.0,626.0,1.0,1954,310,10.0,1694059538.0,160.0,651.0,10001930.0,2018,Qelahim,620.0,Qelahim,31.449795,34.679092
3601,קליה,QALYA,7,75,,74.0,,1.0,416.0,416.0,407.0,,1968,330,15.0,2443462865.0,-383.0,713.0,10003314.0,2018,Qalya,,Qalya,31.749896000000003,35.466131
638,קלנסווה,QALANSAWE,4,41,412.0,0.0,141.0,2.0,22788.0,48.0,28.0,22740.0,,260,,1980468829.0,35.0,458.0,10002155.0,2018,Qalansawe,410.0,Qalansawe,32.285790999999996,34.981487
4024,קלע,QELA,2,29,292.0,71.0,,1.0,298.0,298.0,276.0,,1984,370,9.0,2648178199.0,601.0,219.0,10004579.0,2018,Qela,211.0,Qela,33.131601,35.69039
1243,קציר,QAZIR,3,32,323.0,14.0,,1.0,2878.0,2835.0,2624.0,43.0,1982,190,,2099971023.0,194.0,351.0,10004233.0,2018,Qazir,,Qazir,32.485178000000005,35.10873
1347,קצר א-סר,QASR A-SIR,6,62,623.0,68.0,,2.0,2302.0,,,2302.0,,290,,1982455466.0,500.0,624.0,10001918.0,2018,Qasr A-Sir,610.0,Qasr A-Sir,31.083329,34.979579
4100,קצרין,QAZRIN,2,29,293.0,99.0,,1.0,7132.0,7053.0,5791.0,79.0,1977,180,,2646576650.0,247.0,220.0,10004579.0,2018,Qazrin,211.0,Qazrin,32.990998,35.689865000000005
2620,קריית אונו,QIRYAT ONO,5,52,512.0,0.0,122.0,1.0,39986.0,39949.0,38968.0,37.0,1939,160,,1866466309.0,37.0,508.0,10001516.0,2018,Qiryat Ono,,Qiryat Ono,32.054863,34.858858000000005
3611,קריית ארבע,QIRYAT ARBA,7,77,,99.0,,1.0,7323.0,7322.0,7166.0,1.0,1972,180,,2112660481.0,787.0,709.0,15003512.0,2018,Qiryat Arba,,Qiryat Arba,31.529326,35.115625
6800,קריית אתא,QIRYAT ATTA,3,31,311.0,0.0,222.0,1.0,58267.0,58154.0,53785.0,113.0,1925,150,,2104674551.0,1.0,305.0,10004207.0,2018,Qiryat Atta,310.0,Qiryat Atta,32.809144,35.119772999999995
9500,קריית ביאליק,QIRYAT BIALIK,3,31,311.0,0.0,221.0,1.0,39927.0,39883.0,36404.0,44.0,1934,160,,2087274931.0,7.0,352.0,10004207.0,2018,Qiryat Bialik,310.0,Qiryat Bialik,32.832153999999996,35.088407000000004
2630,קריית גת,QIRYAT GAT,6,61,612.0,0.0,,1.0,54973.0,54917.0,51569.0,56.0,1954,150,,1777861298.0,90.0,606.0,10001813.0,2018,Qiryat Gat,,Qiryat Gat,31.611147999999996,34.768459
2300,קריית טבעון,QIRYAT TIV'ON,3,31,311.0,99.0,222.0,1.0,18121.0,18028.0,17583.0,93.0,1937,170,,2121573567.0,10.0,306.0,10004207.0,2018,Qiryat Tiv'on,,Qiryat Tiv'on,32.716221000000004,35.127483000000005
9600,קריית ים,QIRYAT YAM,3,31,311.0,0.0,221.0,1.0,39909.0,39829.0,33767.0,80.0,1941,160,,2070575044.0,0.0,352.0,10004207.0,2018,Qiryat Yam,310.0,Qiryat Yam,32.849276,35.068929
1137,קריית יערים,QIRYAT YE'ARIM,1,11,111.0,99.0,444.0,1.0,5565.0,5565.0,5545.0,,1975,180,,2097463458.0,660.0,152.0,10002475.0,2018,Qiryat Ye'arim,,Qiryat Ye'arim,31.802774,35.099945
2039,קריית יערים (מוסד),QIRYAT YE'ARIM(INSTITUTE),1,11,111.0,26.0,444.0,1.0,179.0,177.0,153.0,2.0,1952,340,,2099663543.0,695.0,151.0,10002475.0,2018,Qiryat Ye'arim(Institute),,Qiryat Ye'arim(Institute),31.802774,35.099945
8200,קריית מוצקין,QIRYAT MOTZKIN,3,31,311.0,0.0,221.0,1.0,42014.0,41970.0,38022.0,44.0,1934,160,,2077874900.0,8.0,352.0,10004207.0,2018,Qiryat Motzkin,310.0,Qiryat Motzkin,32.838202,35.079522999999995
1034,קריית מלאכי,QIRYAT MAL'AKHI,6,61,611.0,0.0,143.0,1.0,23124.0,23064.0,22677.0,60.0,1951,160,,1759862672.0,50.0,617.0,10001821.0,2018,Qiryat Mal'akhi,420.0,Qiryat Mal'akhi,31.730202000000002,34.746996
3746,קריית נטפים,QIRYAT NETAFIM,7,73,,72.0,145.0,1.0,937.0,937.0,936.0,,1983,370,2.0,2107066931.0,390.0,710.0,10003262.0,2018,Qiryat Netafim,,Qiryat Netafim,32.117298999999996,35.112115
78,קריית ענבים,QIRYAT ANAVIM,1,11,111.0,26.0,444.0,1.0,459.0,451.0,414.0,8.0,1920,330,15.0,2114063531.0,631.0,151.0,10002475.0,2018,Qiryat Anavim,,Qiryat Anavim,31.809913,35.120841999999996
469,קריית עקרון,QIRYAT EQRON,4,44,441.0,99.0,133.0,1.0,10999.0,10935.0,10582.0,64.0,1948,170,,1833664101.0,44.0,453.0,10002241.0,2018,Qiryat Eqron,420.0,Qiryat Eqron,31.862546999999996,34.8219576
412,קריית שלמה,QIRYAT SHELOMO,4,41,411.0,19.0,141.0,1.0,138.0,134.0,94.0,4.0,1945,340,,1871368234.0,28.0,401.0,15000060.0,2018,Qiryat Shelomo,,Qiryat Shelomo,31.611147999999996,34.768459
2800,קריית שמונה,QIRYAT SHEMONA,2,21,211.0,0.0,,1.0,22625.0,21802.0,20163.0,823.0,1950,160,,2538579075.0,77.0,217.0,10004591.0,2018,Qiryat Shemona,211.0,Qiryat Shemona,33.207933000000004,35.570246000000004
3640,קרני שומרון,QARNE SHOMERON,7,73,,99.0,145.0,1.0,7713.0,7701.0,7445.0,12.0,1978,180,,2088767522.0,177.0,717.0,10003262.0,2018,Qarne Shomeron,,Qarne Shomeron,32.171496000000005,35.097537
4006,קשת,QESHET,2,29,292.0,71.0,,1.0,784.0,784.0,784.0,,1974,320,2.0,2759276515.0,673.0,219.0,10004579.0,2018,Qeshet,211.0,Qeshet,32.980388,35.808484
543,ראמה,RAME,2,24,242.0,99.0,,2.0,7650.0,13.0,7.0,7637.0,,280,,2346676039.0,262.0,260.0,10004465.0,2018,Rame,210.0,Rame,32.937112,35.366984
1334,ראס אל-עין,RAS AL-EIN,2,24,242.0,56.0,,2.0,381.0,,,381.0,,450,,2351775772.0,188.0,205.0,10004465.0,2018,Ras Al-Ein,210.0,Ras Al-Ein,32.915734,35.372703
990,ראס עלי,RAS ALI,3,31,311.0,12.0,222.0,2.0,624.0,,,624.0,,450,,2147974196.0,40.0,301.0,10004207.0,2018,Ras Ali,,Ras Ali,32.772911,35.155512
2640,ראש העין,ROSH HAAYIN,4,42,422.0,0.0,142.0,1.0,56344.0,56313.0,55216.0,31.0,1950,150,,1961966686.0,29.0,418.0,10002168.0,2018,Rosh HaAyin,,Rosh HaAyin,32.095838,34.952177
26,ראש פינה,ROSH PINNA,2,21,213.0,99.0,,1.0,3120.0,3081.0,3007.0,39.0,1882,190,,2510676379.0,150.0,259.0,10004540.0,2018,Rosh Pinna,211.0,Rosh Pinna,32.970422,35.542659
3602,ראש צורים,ROSH ZURIM,7,76,,76.0,445.0,1.0,926.0,926.0,926.0,,1969,330,3.0,2119361950.0,828.0,714.0,15000586.0,2018,Rosh Zurim,,Rosh Zurim,31.667790999999998,35.125288
8300,ראשון לציון,RISHON LEZIYYON,4,44,442.0,0.0,133.0,1.0,251719.0,251525.0,230017.0,194.0,1882,130,,1812465293.0,2.0,413.0,10002207.0,2018,Rishon LeZiyyon,,Rishon LeZiyyon,31.973001500000002,34.7925013
3795,רבבה,REVAVA,7,72,,72.0,145.0,1.0,2466.0,2466.0,2466.0,,1991,190,,2123066950.0,354.0,710.0,10003262.0,2018,Revava,,Revava,32.11871,35.129583000000004
564,רבדים,REVADIM,6,61,611.0,35.0,,1.0,766.0,766.0,757.0,,1948,330,15.0,1826563130.0,69.0,632.0,10001821.0,2018,Revadim,420.0,Revadim,31.773965999999998,34.814807
354,רביבים,REVIVIM,6,62,626.0,48.0,,1.0,1081.0,1074.0,958.0,7.0,1943,330,15.0,1734455040.0,275.0,620.0,10001918.0,2018,Revivim,610.0,Revivim,31.045195,34.721086
1225,רביד,RAVID,2,22,222.0,6.0,,1.0,113.0,112.0,111.0,1.0,1981,330,15.0,2437875070.0,106.0,251.0,10004552.0,2018,Ravid,214.0,Ravid,32.850619,35.464074
390,רגבה,REGBA,2,24,245.0,4.0,241.0,1.0,1085.0,1085.0,1077.0,,1946,320,15.0,2096576475.0,12.0,201.0,10004302.0,2018,Regba,212.0,Regba,32.977493,35.099129
444,רגבים,REGAVIM,3,32,323.0,14.0,,1.0,465.0,465.0,454.0,,1948,330,15.0,2034971443.0,89.0,351.0,10004233.0,2018,Regavim,,Regavim,32.52344,35.033986999999996
1161,רהט,RAHAT,6,62,623.0,0.0,341.0,2.0,69032.0,128.0,91.0,68904.0,,250,,1765758882.0,167.0,618.0,10001946.0,2018,Rahat,620.0,Rahat,31.394547999999997,34.753934
2051,רווחה,REWAHA,6,61,612.0,34.0,,1.0,556.0,556.0,556.0,,1953,310,2.0,1747761753.0,73.0,631.0,10001813.0,2018,Rewaha,,Rewaha,31.648695,34.733681
2016,רוויה,REWAYA,2,23,231.0,7.0,,1.0,436.0,433.0,430.0,3.0,1952,310,2.0,2447470611.0,-118.0,202.0,10004568.0,2018,Rewaya,214.0,Rewaya,32.466111100000006,35.4583333
1341,רוח מדבר,RUAH MIDBAR,6,62,626.0,48.0,,1.0,52.0,48.0,36.0,4.0,,340,,1744654349.0,327.0,620.0,10001918.0,2018,Ruah Midbar,610.0,Ruah Midbar,30.981534999999997,34.733883
362,רוחמה,RUHAMA,6,61,614.0,37.0,,1.0,687.0,657.0,622.0,30.0,1944,330,15.0,1720360070.0,150.0,651.0,10001829.0,2018,Ruhama,620.0,Ruhama,31.497378,34.705165
539,רומאנה,RUMMANE,2,25,237.0,65.0,,2.0,1191.0,,,1191.0,,450,,2294274370.0,158.0,251.0,15002369.0,2018,Rummane,214.0,Rummane,32.788118,35.311211
997,רומת הייב,RUMAT HEIB,2,25,237.0,65.0,,2.0,1995.0,,,1995.0,,450,,2288574255.0,160.0,251.0,15002369.0,2018,Rumat Heib,214.0,Rumat Heib,32.777590999999994,35.305683
