code,name,orgIndex,lat,long,nameIL
327,Sedot Yam,1377,32.492613,34.89315,"Sedot Yam, Israel"
27,Sedot Mikha,1378,31.721354,34.920683,"Sedot Mikha, Israel"
1223,Sede Avraham,1379,31.211594,34.335692,"Sede Avraham, Israel"
2015,Sede Hemed,1380,32.158488,34.9428062,"Sede Hemed, Israel"
2057,Sede Terumot,1381,32.440898,35.484204,"Sede Terumot, Israel"
555,Shedema,1382,31.833778,34.74009,"Shedema, Israel"
306,Shadmot Devora,1383,32.696245,35.43641,"Shadmot Devora, Israel"
3578,Shadmot Mehola,1384,32.347731,35.530587,"Shadmot Mehola, Israel"
1031,Sederot,1385,31.522694,34.595581,"Sederot, Israel"
741,Sho'eva,1386,31.799369,35.079003,"Sho'eva, Israel"
761,Shuva,1387,31.45148,34.545306,"Shuva, Israel"
394,Shoval,1388,31.413734,34.745814,"Shoval, Israel"
1304,Shoham,1389,31.9957581,34.9488403,"Shoham, Israel"
614,Shomera,1390,33.08247,35.281962,"Shomera, Israel"
1265,Shomeriyya,1391,31.432154,34.884095,"Shomeriyya, Israel"
415,Shoqeda,1392,31.422098,34.524383,"Shoqeda, Israel"
456,Shoresh,1393,31.797488,35.065297,"Shoresh, Israel"
1235,Shorashim,1394,32.89296,35.258426,"Shorashim, Israel"
224,Shoshannat HaAmaqim,1395,32.354794,34.856814,"Shoshannat HaAmaqim, Israel"
527,Shezor,1396,32.933936,35.354523,"Shezor, Israel"
7,Shahar,1397,31.618235,34.723746,"Shahar, Israel"
1266,Shaharut,1398,29.904093,34.999173,"Shaharut, Israel"
865,Shibbolim,1399,31.396398,34.608144,"Shibbolim, Israel"
1267,Shittim,1400,30.176442,35.016722,"Shittim, Israel"
658,Sheikh Dannun,1401,32.9938295,35.1485684,"Sheikh Dannun, Israel"
3641,Shilo,1402,32.054405,35.29909,"Shilo, Israel"
1165,Shilat,1403,31.921173,35.014572,"Shilat, Israel"
1160,Shekhanya,1404,32.849186,35.246701,"Shekhanya, Israel"
873,Shalwa,1405,31.563697,34.766832,"Shalwa, Israel"
1373,Shalva Bamidbar,1406,30.619216,34.7984088,"Shalva Bamidbar, Israel"
439,Sheluhot,1407,29.9333333,35.0166667,"Sheluhot, Israel"
812,Shelomi,1408,33.072609,35.145945,"Shelomi, Israel"
1364,Shlomit,1409,31.2064862,34.284526,"Shlomit, Israel"
366,Shamir,1411,33.166754,35.659949,"Shamir, Israel"
3784,Shim'a,1412,31.387342,35.012699,"Shim'a, Israel"
432,Shamerat,1413,32.95148,35.094955,"Shamerat, Israel"
1337,Shimshit,1414,32.732527,35.246518,"Shimshit, Israel"
1287,Shani,1415,31.7810819,35.2179894,"Shani, Israel"
1132,Senir,1416,33.240338,35.677015,"Senir, Israel"
538,Sha'ab,1417,32.88967,35.238764,"Sha'ab, Israel"
4009,Sha'al,1418,33.11653,35.718816,"Sha'al, Israel"
856,Sha'alvim,1419,31.870235,34.984304,"Sha'alvim, Israel"
661,Sha'ar Efrayim,1420,32.290662,34.999448,"Sha'ar Efrayim, Israel"
264,Sha'ar HaGolan,1421,32.686919,35.604656,"Sha'ar HaGolan, Israel"
237,Sha'ar HaAmaqim,1422,32.722621,35.110601,"Sha'ar HaAmaqim, Israel"
921,Sha'ar Menashe,1423,32.509997,35.0052,"Sha'ar Menashe, Israel"
3720,Sha'are Tiqwa,1424,32.120679,35.026998,"Sha'are Tiqwa, Israel"
232,Shefayim,1425,32.216586,34.822409,"Shefayim, Israel"
692,Shafir,1426,31.697557,34.728181,"Shafir, Israel"
846,Shefer,1429,32.944553,35.437848,"Shefer, Israel"
8800,Shefar'am,1430,32.805765,35.169971,"Shefar'am, Israel"
3649,Shaqed,1431,32.473745,35.168448,"Shaqed, Israel"
1233,Sheqef,1432,31.51489,34.937318,"Sheqef, Israel"
292,Sharona,1433,32.726482,35.467726,"Sharona, Israel"
1114,Sarigim (Li-On),1434,31.678567,34.93509,"Sarigim (Li-On), Israel"
126,Sarid,1435,32.663059,35.224755,"Sarid, Israel"
398,Sharsheret,1436,31.404819,34.604397,"Sharsheret, Israel"
1045,Shetula,1437,33.085919,35.315627,"Shetula, Israel"
763,Shetulim,1438,31.773687,34.684409,"Shetulim, Israel"
2062,Te'ashur,1439,31.371709,34.643547,"Te'ashur, Israel"
2061,Tidhar,1440,31.378858,34.630364,"Tidhar, Israel"
1172,Tuval,1441,32.928495,35.245675,"Tuval, Israel"
3558,Tomer,1442,32.019668,35.43976,"Tomer, Israel"
1083,Tushiyya,1443,31.432895,34.541314,"Tushiyya, Israel"
163,Timmorim,1444,31.716336,34.761356,"Timmorim, Israel"
10,Tirosh,1445,31.750347,34.885915,"Tirosh, Israel"
5000,Tel Aviv - Yafo,1446,32.0852999,34.7817676,"Tel Aviv - Yafo, Israel"
84,Tel Yosef,1448,32.556704,35.398914,"Tel Yosef, Israel"
287,Tel Yizhaq,1449,32.252745,34.872378,"Tel Yizhaq, Israel"
154,Tel Mond,1450,32.256608,34.91846,"Tel Mond, Israel"
103,Tel Adashim,1451,32.657358,35.302478,"Tel Adashim, Israel"
719,Tel Qazir,1452,32.706396,35.61786,"Tel Qazir, Israel"
1054,Tel Sheva,1453,31.247569,34.861193,"Tel Sheva, Israel"
1283,Tel Te'omim,1454,32.442537,35.496409,"Tel Te'omim, Israel"
3719,Telem,1455,31.563051,35.03124,"Telem, Israel"
1051,Talme Eliyyahu,1456,31.229611,34.429114,"Talme Eliyyahu, Israel"
2003,Talme El'azar,1457,32.447228,34.974991,"Talme El'azar, Israel"
2050,Talme Bilu,1458,31.438055,34.644823,"Talme Bilu, Israel"
1237,Talme Yosef,1459,31.199958,34.363751,"Talme Yosef, Israel"
727,Talme Yehi'el,1460,31.753621,34.764308,"Talme Yehi'el, Israel"
744,Talme Yafe,1461,31.616857,34.612482,"Talme Yafe, Israel"
814,Telamim,1462,31.563416,34.671998,"Telamim, Israel"
1244,Timrat,1463,32.703801,35.225489,"Timrat, Israel"
2002,Tenuvot,1464,32.305863,34.962586,"Tenuvot, Israel"
752,Ta'oz,1465,31.801288,34.971972,"Ta'oz, Israel"
709,Tifrah,1476,31.324471,34.679236,"Tifrah, Israel"
665,Tequma,1477,31.448536,34.578085,"Tequma, Israel"
3563,Teqoa,1478,31.652785,35.227517,"Teqoa, Israel"
970,Tarabin as-Sani',1479,31.345481,34.739126,"Tarabin as-Sani', Israel"
1346,Tarabin As-Sani,1480,31.345481,34.739126,"Tarabin As-Sani, Israel"
778,Tarum,1481,31.783306,34.980238,"Tarum, Israel"
